moteid,voltage
1,2.60491
1,2.31097
1,2.59354
1,2.59354
1,2.31097
1,2.31097
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.31097
1,2.59354
1,2.60491
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.31097
1,2.59354
1,2.31097
1,2.31097
1,2.59354
1,2.59354
1,2.58226
1,2.59354
1,2.60491
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.60491
1,2.31097
1,2.59354
1,2.31097
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.60491
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.31097
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.31097
1,2.31097
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.58226
1,2.59354
1,2.31097
1,2.31097
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.31097
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.31097
1,2.31097
1,2.59354
1,2.32
1,2.59354
1,2.31097
1,2.31097
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.59354
1,2.31097
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.31097
1,2.60491
1,2.32
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.32
1,2.59354
1,2.31097
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.59354
1,2.60491
1,2.32
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.32
1,2.32
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.32
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.33827
1,2.60491
1,2.59354
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.61639
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.59354
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.32
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.3291
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.3291
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.33827
1,2.60491
1,2.33827
1,2.59354
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.33827
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.33827
1,2.33827
1,2.60491
1,2.33827
1,2.60491
1,2.33827
1,2.60491
1,2.58226
1,2.33827
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.33827
1,2.59354
1,2.59354
1,2.60491
1,2.33827
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.33827
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.33827
1,2.59354
1,2.33827
1,2.59354
1,2.59354
1,2.59354
1,2.33827
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.33827
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.33827
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.60491
1,2.33827
1,2.59354
1,2.33827
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.33827
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.60491
1,2.3291
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.3291
1,2.60491
1,2.3291
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.3291
1,2.60491
1,2.60491
1,2.3291
1,2.60491
1,2.60491
1,2.32
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.32
1,2.3291
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.3291
1,2.3291
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.3291
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.3291
1,2.60491
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.3291
1,2.59354
1,2.3291
1,2.3291
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.3291
1,2.59354
1,2.3291
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.3291
1,2.32
1,2.60491
1,2.32
1,2.59354
1,2.59354
1,2.3291
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.60491
1,2.32
1,2.32
1,2.59354
1,2.59354
1,2.60491
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.59354
1,2.59354
1,2.60491
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.60491
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.32
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.32
1,2.32
1,2.59354
1,2.60491
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.32
1,2.32
1,2.58226
1,2.59354
1,2.32
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.32
1,2.58226
1,2.59354
1,2.59354
1,2.32
1,2.59354
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.59354
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.32
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.32
1,2.58226
1,2.58226
1,2.59354
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.59354
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.32
1,2.58226
1,2.59354
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.59354
1,2.58226
1,2.59354
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.59354
1,2.32
1,2.59354
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.32
1,2.31097
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.32
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.59354
1,2.58226
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.58226
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.57108
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.57108
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.59354
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.57108
1,2.58226
1,2.58226
1,2.31097
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.57108
1,2.31097
1,2.57108
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.58226
1,2.58226
1,2.58226
1,2.31097
1,2.58226
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.31097
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.31097
1,2.60491
1,2.60491
1,2.31097
1,2.60491
1,2.60491
1,2.60491
1,2.30202
1,2.60491
1,2.31097
1,2.31097
1,2.60491
1,2.60491
1,2.60491
1,2.31097
1,2.31097
1,2.31097
1,2.60491
1,2.30202
1,2.60491
1,2.30202
1,2.60491
1,2.60491
1,2.31097
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.31097
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.31097
1,2.58226
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.30202
1,2.30202
1,2.30202
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.58226
1,2.59354
1,2.30202
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.60491
1,2.30202
1,2.60491
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.59354
1,2.59354
1,2.30202
1,2.60491
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.30202
1,2.59354
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.30202
1,2.60491
1,2.59354
1,2.60491
1,2.30202
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.30202
1,2.59354
1,2.30202
1,2.60491
1,2.30202
1,2.30202
1,2.30202
1,2.60491
1,2.59354
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.60491
1,2.59354
1,2.60491
1,2.60491
1,2.30202
1,2.60491
1,2.30202
1,2.59354
1,2.59354
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.30202
1,2.60491
1,2.59354
1,2.30202
1,2.60491
1,2.60491
1,2.30202
1,2.60491
1,2.30202
1,2.59354
1,2.59354
1,2.60491
1,2.60491
1,2.30202
1,2.60491
1,2.59354
1,2.30202
1,2.59354
1,2.60491
1,2.60491
1,2.30202
1,2.30202
1,2.30202
1,2.30202
1,2.30202
1,2.30202
1,2.29313
1,2.29313
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.30202
1,2.29313
1,2.30202
1,2.30202
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.30202
1,2.30202
1,2.30202
1,2.29313
1,2.30202
1,2.30202
1,2.29313
1,2.30202
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.30202
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.30202
1,2.30202
1,2.30202
1,2.29313
1,2.29313
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.30202
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.28431
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
1,2.29313
